time,actual_x,actual_y,actual_z,reference_x,reference_y,reference_z,tracking_error,actual_speed,reference_speed,clearance,segment_index
5.608478147012647,1.013768197431322,1.5219244252079807,2.0961902625427373,1.0089697544689735,1.5106792240263907,2.0949344818281355,0.012290508113194931,0.5185721272981879,0.5149190159824828,0.9362318025686782,0
5.6132631080108695,1.015418881940501,1.52377781187158,2.0969338466014227,1.0089697544689735,1.5106792240263907,2.0949344818281355,0.014736407573720665,0.5181782985028028,0.5149190159824828,0.9345811180594992,0
5.618315269995946,1.0170695717877087,1.5256287695493553,2.0976765798080135,1.0089697544689735,1.5106792240263907,2.0949344818281355,0.017222515881000874,0.5177827309891024,0.5149190159824828,0.9329304282122914,0
5.623203574010404,1.018720263130992,1.5274772908664451,2.098418455859197,1.0155499536282975,1.518037069204287,2.0979177052779185,0.00997092766587966,0.5173854673585409,0.5133913965917564,0.9312797368690082,0
5.6284370479988866,1.0203709521276532,1.529323368401439,2.0991594758508247,1.0155499536282975,1.518037069204287,2.0979177052779185,0.012335500405502652,0.5169869266006207,0.5133913965917564,0.929629047872347,0
5.633441309997579,1.0220216349408358,1.5311669947595135,2.099899640767421,1.0155499536282975,1.518037069204287,2.0979177052779185,0.014771786363923435,0.5165871079182641,0.5133913965917564,0.9279783650591644,0
5.638744055002462,1.0236723077459469,1.533008162648597,2.100638943775751,1.0155499536282975,1.518037069204287,2.0979177052779185,0.017248519191305673,0.5161855807149659,0.5133913965917564,0.9263276922540533,0
5.643316842993954,1.0253229667240273,1.534846864796377,2.1013773786858887,1.0220943830943932,1.5253166771955484,2.100870964044939,0.010074953287688183,0.5157823869299581,0.5118488319755099,0.9246770332759728,0
5.648457114002667,1.026973608055347,1.5366830938850244,2.102114946545885,1.0220943830943932,1.5253166771955484,2.100870964044939,0.012431804255258166,0.5153779358395381,0.5118488319755099,0.9230263919446531,0
5.653441055997973,1.028624227926386,1.5385168426235147,2.102851648297017,1.0220943830943932,1.5253166771955484,2.100870964044939,0.014859554197956646,0.5149722270066315,0.5118488319755099,0.9213757720736142,0
5.658336007996695,1.0302748225366658,1.5403481038237945,2.1035874771526664,1.0220943830943932,1.5253166771955484,2.100870964044939,0.017327516250561992,0.5145648357958734,0.5118488319755099,0.9197251774633344,0
